Bank,review_text,review_score
F@st Mobile,"For a few years it was good, but now - terrible: - Constantly going down - for days - Sometimes international transfers are just sent back for no reason - ATM cards originally to be canx for foreigners in march but thats been put back to this mth, May 2020 - Clever timing given the pandemic. Cardless transfer stuck in ""Pending"" for 48hrs. Reason, input amount states they accept 50'000 dong but tried 11 + atms and because they dont stock you would think you could cancel it but cancelling renders error code and to contact Techombank, which I did and they stated it would take 3 to 6 days to resolve and cant be done through telephone banking. - Note - you can change your password by one digit - which isnt reassuring. Clearly the very wealthy who run this bank are cowboys scrimping. Shoddy - find another bank.",1
F@st Mobile,There is no option to hide info of notification. It show total money I have on new transaction. I will not happy if my friend use my phone.,1
F@st Mobile,"After updating, I cant make transactions to another Banks except Tech, in step , text the account numb and choose the bank, after that, i cant hit ""Submit"" button, its grey not change to red to hit i cant understand this problem",3
F@st Mobile,"Buggy as hell. Reset password and can not login with the new password; reset again, and still can not login. Many times, can not transfer money to other bank account because ""Thực hiện"" button is disabled",1
F@st Mobile,"Name is fast mobile but can not loging, slow connection, stupid in management. Compare to other bank applications this is like garbage. Please use another bank account with another mobile app. Techcombank is one of the worst ones you could use.",1
F@st Mobile,"The features are fine, but it would be better if you re-design your UI and UX.",4
F@st Mobile,I cannot access to this app every night. That's really a point. They allow transfer money 24/24 but how can do if we cannot access to it? And if I need to lock my card urgently? So bad,1
Techcombank Business,Too terrible. I can't transfer money. And now I also can't log in,1
Techcombank Business,"Không root mà vẫn báo là root, không vào được app",1
Techcombank Business,"Máy ko root, jailbreak mà app báo đã root. Vẫn phải duyệt lệnh đi tiền trên web vì app doanh nghiệp này vô dụng. Và lại phải kết hợp với cái app OTP mới done. Đây là cải lùi chứ đâu phải cải tiến.",1
Techcombank Business,Máy ko root lại báo ko chạy được vì rooted. Disappointed,1
Techcombank Business,không gửi otp đổi pass kiểu gì?,1
Techcombank Business,Máy mới mua mà vào không được,1
Techcombank Business,Máy rõ ràng ko rooted lại báo rooted,1
Techcombank Business,Nice app,5
Vietcombank,"I open an eCard with the app. However, it is not usable.",1
Vietcombank,"I never see a supercharge using a debit card like Vietcombank, yesterday I have bought a flight ticket around 699 USD the bank charged me 39 USD.!!!! then I bought another ticket and charged me 32USD.OMG I will change fast this ridicules bank",1
Vietcombank,"Terrible customer service. In this digital age, everything is done online and makes it easy for customer to use the app and services. However, VCB makes it extremely difficult for customer. I forgot the password to login the app a few weeks ago and such VCB blocked my account completely. The only way I can do to unblock it is to come to a VCB store and provide request documents??? Why? Digital bank but there is no other way for customer to get back their blocked account on digital environment???",1
Vietcombank,Easy to use and good visualization!,5
Vietcombank,"The new update try to look pro but fail to do so. Constantly crash on Android 8.0.0, Samsung Experience 9, Samsung Galaxy S7 Edge. Ever since I update to the new version, it crashed 3 out of 4 times. Even worse, it crashed just right after I inputed my OTP for QR Pay, need serious attention. The background is also very distracting, please allow no background wallpaper UI.",2
Vietcombank,"Cant set up the fingerprint when using this app. Futhermore , when I active function"" account balance notice"" in app in stead of receiving SMS , the messages in app seems error. They are all same content "" You got new message "". That's all. Really dissapointed. Please fix these issues above soonest.",2
Vietcombank,"The first version of app ran very well but the latest one is horrendous. Indeed, transaction was lag and dropped off every time when I tried to make one. Back to the old school version, simple but efficient. New version, elegant color but annoying and useless.",1
Vietcombank,"App is easy to use. UI is professional and beautiful. Main color of app is green and black that makes me feel comfortable. I can select various themes. UX is nice and great. All functions work well. Performance is good. App lauches fast. All functions response right after I tap. I voted 5 stars so that I would like to encourage design, development and test teams.",5
Vietcombank,"After the last update I didn't recieve any notifications about account change. And the craziest thing is when I open the app, I can see all those notifications even BEFORE logging in, as if there is no security there. Also, I don't like the new appearance. Please fix it!",1
Vietcombank,"Just an overwhelming amount of fees for every little thing. The app sucks, it now require you to fill out the name of the person you're transfering money to instead of just give you the name when you put in their bank number, which is so stupid and for no reason at all, makes it more prone to you sending money to the wrong people. The service also sucks and people are incompetent.",1
Vietcombank,"This app caused so much confusion and blocked users from experiencing smoothly. Just re-install the app yet it said my mobile phone has been blocked (not mentioning the reason) while I still can use internet banking and pay monthly countless fee. Also, hotline is such a mess, causing iritation for customer with unclear messages and can never be reachable.",1
Vietcombank,"Ugly and confused UI. Half of the app is ads and useless ""features.""",1
Vietcombank,The app itself is quite full of services and it used to work perfectly. Since the last update it opens for few seconds and the it collapses. Hope they can fix it. I run it on a Huawei P10lite,1
Vietcombank,"Hello, sorry for 2 stars. It'll great if you increase the time of ""transaction history"" . Why it's only 1 week and 1 month ? I can check the history if it only show one month. I have many accounts which different term 1, 3, 6, 12 months . Please update the time to at least 12 months. Thank a lot.",2
