Bank,review_text,review_score,english,target,review_text_wt
OCB OMNI - Digital Bank,đăng nhập lúc được lúc không hỏi tổng đài hỗ trợ thì toàn đỗ lỗi cho mạng của người dùng đấy là tổng đài hỗ trợ hay tổng đài biện hộ làm ngân hàng số mà kiểu này thì thật không đáng tin vd khoảng h tối ngày đăng nhập vào app nhiều lần bằng điện thoại mạng g nhưng không_được thử vào trang web ocb ebanking cũng không_được trong khi vào các trang web ứng dụng khác thì ok khoảng h sáng ngày đăng nhập lại app ocb cũng bằng điện thoại xài mạng g đó thì ok 🤔,1.0,0.0,0.0,đăng nhập lúc được lúc không hỏi tổng_đài hỗ_trợ thì toàn đỗ lỗi cho mạng của người dùng đấy là tổng_đài hỗ_trợ hay tổng_đài biện_hộ làm ngân_hàng số mà kiểu này thì thật không đáng tin vd khoảng h tối_ngày đăng nhập vào app nhiều lần bằng điện_thoại mạng g nhưng không_được thử vào trang_web ocb ebanking cũng không_được trong khi vào các trang_web ứng_dụng khác thì ok khoảng h sáng ngày đăng nhập lại app ocb cũng bằng điện_thoại xài mạng g đó thì ok 🤔
OCB OMNI - Digital Bank,ok app,3.0,0.0,0.0,ok app
OCB OMNI - Digital Bank,rất tốt,5.0,0.0,1.0,rất tốt
OCB OMNI - Digital Bank,bắt đổi mật khẩu trên app mật khẩu mới có cấu trúc quá phức tạp phiền phức không thay đổi được mật khẩu do treo mạng và khi chưa đổi thì không thực hiện được bất cứ giao dịch nào hiện tại tôi vẫn chưa đổi được mật khẩu và dùng được app để giao dịch sẽ rút hết tiền chuyển ngân hàng khác,1.0,0.0,0.0,bắt đổi mật_khẩu trên app mật_khẩu mới có cấu_trúc quá phức_tạp phiền_phức không thay_đổi được mật_khẩu do treo mạng và khi chưa đổi thì không thực_hiện được bất_cứ giao_dịch nào hiện_tại tôi vẫn chưa đổi được mật_khẩu và dùng được app để giao_dịch sẽ rút hết tiền chuyển ngân_hàng khác
OCB OMNI - Digital Bank,app đang bị lỗi mấy ngày nay tôi không_thể chuyển tiền hay bất cứ tác vụ nào 🙄🙄,2.0,0.0,0.0,app đang bị lỗi mấy ngày nay tôi không_thể chuyển tiền hay bất_cứ tác vụ nào 🙄_🙄
OCB OMNI - Digital Bank,vào không_được,1.0,0.0,0.0,vào không_được
OCB OMNI - Digital Bank,thanh toán việt nam pay không_được dù trước đó đã làm bt gọi điện ngân hàng nói tk vẫn hóa đơn bình thường đi mấy nơi luôn ocb làm ăn chán quá,1.0,0.0,0.0,thanh_toán việt nam pay không_được dù trước đó đã làm bt gọi điện ngân_hàng nói tk vẫn hóa_đơn bình_thường đi mấy nơi luôn ocb làm_ăn chán quá
OCB OMNI - Digital Bank,đã cài tới lần và mở không lên mời dev check lại app nha,1.0,0.0,0.0,đã cài tới lần và mở không lên mời dev check lại app nha
OCB OMNI - Digital Bank,giao dịch rất nhanh rất tiện lợi,5.0,0.0,1.0,giao_dịch rất nhanh rất tiện_lợi
OCB OMNI - Digital Bank,ứng dụng đã cải thiện nhiều so với phiên bản cũ,5.0,0.0,1.0,ứng_dụng đã cải_thiện nhiều so với phiên_bản cũ
OCB OMNI - Digital Bank,chức năng tiện ích ổn tuy nhiên hay bị lỗi,3.0,0.0,0.0,chức_năng tiện_ích ổn tuy_nhiên hay bị lỗi
OCB OMNI - Digital Bank,nhân viên vừa chậm vừa nghiệp vụ kém thiết nghĩ tên viết tắt ocb là oceanbank nên phá sản giờ là vừa,1.0,0.0,0.0,nhân_viên vừa chậm vừa nghiệp_vụ kém thiết_nghĩ tên viết tắt ocb là oceanbank nên phá_sản giờ là vừa
OCB OMNI - Digital Bank,sao hôm nay tự dung thu phí ebanking nghìn vậy,1.0,0.0,0.0,sao hôm_nay tự dung thu phí ebanking nghìn vậy
OCB OMNI - Digital Bank,very convenient,5.0,0.0,1.0,very convenient
OCB OMNI - Digital Bank,aaa,5.0,0.0,1.0,aaa
OCB OMNI - Digital Bank,đ,5.0,0.0,1.0,đ
OCB OMNI - Digital Bank,đội ngũ phát triển app rẻ tiền vừa chậm vừa ngu chỉ muốn đóng quách tài khoản các bạn nên bỏ thêm ít tiền học tập cách tcb haowcj vcb làm app vừa nhanh vừa mượt app gid mà mất quá nhiều bước để gửi gd,1.0,0.0,0.0,đội_ngũ phát_triển app rẻ_tiền vừa chậm vừa ngu chỉ muốn đóng quách tài_khoản các bạn nên bỏ thêm ít tiền học_tập cách tcb haowcj vcb làm app vừa nhanh vừa mượt app gid mà mất quá nhiều bước để gửi gd
OCB OMNI - Digital Bank,thường xuyên lỗi,2.0,0.0,0.0,thường_xuyên lỗi
OCB OMNI - Digital Bank,ok,5.0,0.0,1.0,ok
OCB OMNI - Digital Bank,tiện,5.0,0.0,1.0,tiện
OCB OMNI - Digital Bank,bản này hay bị mất vân tay khi mở app gửi thông báo và mình nhấn vô xem sẽ hiện lỗi phiên làm việc kết thúc nhảy ra liên tục không_cho đăng nhập hãy check và khắc phục,3.0,0.0,0.0,bản này hay bị mất vân tay khi mở app gửi thông_báo và mình nhấn vô xem sẽ hiện lỗi phiên làm_việc kết_thúc nhảy ra liên_tục không_cho đăng nhập hãy check và khắc_phục
OCB OMNI - Digital Bank,ad ơi ai muốn cập nhật thì cập nhật lỡ có ai đang cần dùng ứng dungh gấp thì sao chẳng nhẽ chờ nhà ông cập nhật xong mới được dùng hả,1.0,0.0,0.0,ad ơi ai muốn cập_nhật thì cập_nhật lỡ có ai đang cần_dùng ứng dungh gấp thì sao chẳng_nhẽ chờ nhà ông cập_nhật xong mới được dùng hả
OCB OMNI - Digital Bank,useful,5.0,0.0,1.0,useful
OCB OMNI - Digital Bank,mỗi lần khởi động hiện thông báo đầu tư vncapital rất phản cảm màn hình chào logo bị biến dạng hình elip không tự điều chỉnh tùy tỷ lệ mỗi điện thoại dường như ocb chỉ phục vụ iphone và điện thoại cao cấp ấy,1.0,0.0,0.0,mỗi lần khởi_động hiện thông_báo đầu_tư vncapital rất phản_cảm màn_hình chào logo bị biến_dạng hình elip không tự điều_chỉnh tùy tỷ_lệ mỗi điện_thoại dường_như ocb chỉ phục_vụ iphone và điện_thoại cao_cấp ấy
OCB OMNI - Digital Bank,sau khi cập nhật app bị crash nha,3.0,0.0,0.0,sau khi cập_nhật app bị crash nha
OCB OMNI - Digital Bank,hệ thống rất hay bị lỗi otp thường được gửi sau khi hết thời hạn giao dịch,1.0,0.0,0.0,hệ_thống rất hay bị lỗi otp thường được gửi sau khi hết thời_hạn giao_dịch
OCB OMNI - Digital Bank,bản cập nhật mới nhất sau khi cập nhật máy quét ra app này có chứa trojan và virus chế độ quét ứng dụng sau khi cài đặt ứng dụng ngân hàng mà bị báo như vậy sao dám xài làm phải xoá gấp mà không_có app thì công việc lại bất tiện nếu cứ tiếp tục vầy thì chắc cũng bỏ ocb luôn quá,1.0,0.0,0.0,bản cập_nhật mới nhất sau khi cập_nhật máy_quét ra app này có chứa trojan và virus chế_độ quét ứng_dụng sau khi cài_đặt ứng_dụng ngân_hàng mà bị báo như vậy sao dám xài làm phải xoá gấp mà không_có app thì công_việc lại bất_tiện nếu cứ tiếp_tục vầy thì chắc cũng bỏ ocb luôn quá
OCB OMNI - Digital Bank,app tệ sai tên đăng nhập lần đầu tiên nhưng thông báo thẻ bị khoá và bắt đến trụ sở nh làm việc tốn tg gọi tổng đài hỗ trợ tại sao không thông báo sai tên đăng nhập,1.0,0.0,0.0,app tệ sai tên đăng nhập lần đầu_tiên nhưng thông_báo thẻ bị khoá và bắt đến trụ_sở nh làm_việc tốn tg gọi tổng_đài hỗ_trợ tại_sao không thông_báo sai tên đăng nhập
OCB OMNI - Digital Bank,nice app,5.0,0.0,1.0,nice app
OCB OMNI - Digital Bank,nên bổ sung trong app tính năng gửi mã xác nhận để kích hoạt phần mềm iotp nếu đổi sang dùng máy điện thoại mới và đang sử dụng xác thực qua iotp thì cần phải ra ngân hàng để lấy mã xác thực để kích hoạt phần mềm iotp,5.0,0.0,1.0,nên bổ_sung trong app tính_năng gửi mã xác_nhận để kích_hoạt phần_mềm iotp nếu đổi sang dùng máy điện_thoại mới và đang sử_dụng xác_thực qua iotp thì cần phải ra ngân_hàng để lấy mã xác_thực để kích_hoạt phần_mềm iotp
OCB OMNI - Digital Bank,chuyển tiền cứ báo số tiền nhập không_hợp lệ,1.0,0.0,0.0,chuyển tiền cứ báo số tiền nhập không_hợp lệ
OCB OMNI - Digital Bank,đã cải thiện tốt hơn,5.0,0.0,1.0,đã cải_thiện tốt hơn
OCB OMNI - Digital Bank,lỗi thường xuyên,1.0,0.0,0.0,lỗi thường_xuyên
OCB OMNI - Digital Bank,update là tùy chọn mà bắt ép người dùng phải cài mới được sử dụng hơn nữa mỗi lần update là phải tải lại toàn bộ mấy mb của cả app mong ocb cải thiện,3.0,0.0,0.0,update là tùy chọn mà bắt_ép người dùng phải cài mới được sử_dụng hơn nữa mỗi lần update là phải tải lại toàn_bộ mấy mb của cả app mong ocb cải_thiện
OCB OMNI - Digital Bank,cũng tạm,5.0,0.0,1.0,cũng tạm
OCB OMNI - Digital Bank,chức năng chuyển tiền khi người dùng nhập số tài khoản nên auto fill tên tài khoản thì người dùng dễ dàng check được mình nhập số tài khoản đó đúng không phần chi chú chuyển tiền không_thể nhập tiếng việt hệ thống chuyển tiền chậm,4.0,0.0,1.0,chức_năng chuyển tiền khi người dùng nhập số tài_khoản nên auto fill tên tài_khoản thì người dùng dễ_dàng check được mình nhập số tài_khoản đó đúng không phần chi chú chuyển tiền không_thể nhập tiếng việt hệ_thống chuyển tiền chậm
OCB OMNI - Digital Bank,đang sử dụng và rất thích các tiện ích,5.0,0.0,1.0,đang sử_dụng và rất thích các tiện_ích
OCB OMNI - Digital Bank,tài khoảng ebanking ocb đăng nhập không_được người bạn khác thì đăng nhập được thật phiền phức,2.0,0.0,0.0,tài khoảng ebanking ocb đăng nhập không_được người bạn khác thì đăng nhập được thật phiền_phức
OCB OMNI - Digital Bank,app web thường xuyên có lỗi mỗi lần sử dụng như không hiển thị được thông tin mất kết nối lỗi đăng nhập thanh toán tự động thẻ td v v ko lẽ mỗi lần dùng phải liên hệ hỗ trợ tỉ giá ngoại tệ thẻ td chỉ cập nhật khi có sao kê sk là quá chậm sk có trễ ngày hết kỳ giao dịch thì mới có sk sk chỉ gửi mail không tải từ app web về được các nh lớn khác vẫn cho phép nhé app bắt update gần như mỗi tuần hệ thống còn yếu chậm khắc phục từ năm qua chứ không_phải do thỉnh thoảng lỗi,1.0,0.0,0.0,app web thường_xuyên có lỗi mỗi lần sử_dụng như không hiển_thị được thông_tin mất kết_nối lỗi đăng nhập_thanh_toán tự_động thẻ td v v ko_lẽ mỗi lần dùng phải liên_hệ hỗ_trợ tỉ_giá ngoại_tệ thẻ td chỉ cập_nhật khi có sao kê sk là quá chậm sk có trễ ngày hết kỳ giao_dịch thì mới có sk sk chỉ gửi mail không tải từ app web về được các nh lớn khác vẫn cho_phép nhé app bắt update gần như mỗi tuần hệ_thống còn yếu chậm khắc_phục từ năm qua chứ không_phải do thỉnh_thoảng lỗi
OCB OMNI - Digital Bank,rất ghét tra cứu lịch sử giao dịch ở ocb ko ghi thông tin nhận người nhận gửi và nội dung chuyển khoản rất là phiền phức để tra cứu,3.0,0.0,0.0,rất ghét tra_cứu lịch_sử giao_dịch ở ocb ko ghi thông_tin nhận người nhận gửi và nội_dung chuyển_khoản rất là phiền_phức để tra_cứu
OCB OMNI - Digital Bank,sao mình không tìm thấy mục liên kết với app momo trên ocb omni vậy,4.0,0.0,1.0,sao mình không tìm thấy mục liên_kết với app momo trên ocb omni vậy
OCB OMNI - Digital Bank,ocb nên đập bỏ cái app này và đuổi cổ cái thằng làm app này kiếm thằng nào tay nghề ngon hơn làm một khách hàng lâu năm cho biết thế,1.0,0.0,0.0,ocb nên đập bỏ cái app này và đuổi_cổ cái thằng làm app này kiếm thằng nào tay_nghề ngon hơn làm một khách_hàng lâu năm cho biết thế
OCB OMNI - Digital Bank,dịch vụ thu hồi nợ tư chất kém nhân viên nhắc nợ qua điện thoại ăn nói mất dạy vô văn hoá thiếu tư duy chuyên gia nháy máy xong rồi báo là không liên lạc được liên tục gọi điện làm phiền người nhà làm phiền bạn bè bạn bè có quyền gì đâu mà gọi nó để nhắc nợ ngu vậy lược sử thanh toán có vấn đề sai sót trên hệ thống khi thanh toán lần trong tháng thì chỉ tính là thanh toán kỳ xong rồi báo là nợ kỳ quá hạn lần và mãi mãi không dùng lại dịch vụ của ocb nữa,1.0,0.0,0.0,dịch_vụ thu_hồi nợ tư_chất kém nhân_viên nhắc nợ qua điện_thoại ăn_nói mất_dạy vô văn_hoá thiếu tư_duy chuyên_gia nháy máy xong rồi báo là không liên_lạc được liên_tục gọi điện làm_phiền người_nhà làm_phiền bạn_bè bạn_bè có quyền gì đâu mà gọi nó để nhắc nợ ngu vậy lược_sử thanh_toán có vấn_đề sai_sót trên hệ_thống khi thanh_toán lần trong tháng thì chỉ tính là thanh_toán kỳ xong rồi báo là nợ kỳ quá_hạn lần và mãi_mãi không dùng lại dịch_vụ của ocb nữa
OCB OMNI - Digital Bank,càng ngày càng tệ chậm chạp phiền toái,2.0,0.0,0.0,càng ngày_càng tệ chậm_chạp phiền_toái
OCB OMNI - Digital Bank,không tìm được tên chủ tài khoản ngân hàng vietcom sau khi nhập số tk đề nghị ngân hàng cải thiện,4.0,0.0,1.0,không tìm được tên chủ_tài_khoản ngân_hàng vietcom sau khi nhập số tk đề_nghị ngân_hàng cải_thiện
